gamma1,lambda1,delta,epsilon,NRow,NCol,W1
0.0004288218087155,0.0253215999461945,79.7525032583771,28.6442274327902,0.00085913584349,0.000565369121731,4.89138783764965e-06
0.0294516025238756,0.01324404105217,92.2769039119396,39.106124152934,0.0018735213984432,0.001356005843035,6.366965591309821e-09
0.0009763199828303,0.018554054220308,80.429558293927,19.9783196524099,0.0003885474090671,0.0014082985475456,3.68712898935279e-06
0.0001792334088372,0.0181069861797005,36.5980776548388,43.7689048817901,0.000476748118073,0.0020551416866862,3.10390063630974e-06
0.0259186818255468,0.0214617552934352,23.6661150083036,39.6913581220632,0.0022754551262993,6.49051904377831e-05,8.09526327804132e-10
0.0434725523772367,0.01419822364925,86.3119470082404,40.7894654975157,0.0017164318588176,0.0008851732797895,1.08171580436191e-08
0.0010365253398334,0.0222847445285775,80.6369131983835,83.5406966176403,0.0009404494155475,0.0007317279202955,7.74727685235755e-07
0.0001077277711798,0.0132330043209563,34.3748351936186,57.8516782813808,0.0023907701782743,0.0002363384647412,2.58280694328273e-06
0.0002972789046168,0.0765866472520845,30.502963433452,56.9009843657993,0.0014336111455408,0.0020463865406593,2.54506621432153e-06
0.0008416461529712,0.0124244848274948,38.8920895380056,79.6878738087985,0.0004876949703323,0.0010334156124571,6.98678710211596e-07
0.003045497352945,0.0851217661693441,84.6605623959251,20.8236493701981,0.0004088098406991,0.0003653513178511,6.53986974043198e-06
0.0003059181524046,0.0250622448759049,83.9963975140878,66.2905136725772,0.0006531343236946,0.0016452356995407,4.75978280143775e-06
0.0032173571430661,0.0111532506423572,61.361456543369,41.1983816995492,0.0006048776135654,0.0031053370189369,1.3043494220301101e-09
0.0068016980091081,0.0219975089545359,61.4646672605963,40.1157447255888,0.0005058363204234,0.0006975088271037,2.45640661746112e-07
0.0002313184142242,0.0544460225728116,35.7416445249442,61.7154907042878,0.000833609051054,0.000649611905892,5.14293928553734e-06
0.000112518246879,0.0623278516041057,72.9220203371088,87.7543876952904,0.0006371285467957,0.0008579277289915,8.00026751973444e-06
0.0003881482424402,0.0350675882217025,81.6632148953419,27.8706764953587,0.000343482359873,0.0002479442011536,4.86811973996374e-06
0.0004521732954563,0.0485538265989693,49.7430150536101,70.5205867327884,0.0005903917854586,0.0032136984695339,1.64172722034862e-06
0.000936419143389,0.0782767338143945,50.1594050522099,91.1648233882065,0.0006677012665445,0.0008350543821886,2.09642342714795e-06
0.0016693402246209,0.0113446679758475,51.90961675286,27.9241463457057,0.0005806275054684,0.0018337106962411,3.57467586995428e-07
9.02645862103597e-05,0.0201215475695344,35.1135268547153,36.8455734846984,0.0016870438480907,0.0009411774771522,3.88675304788518e-06
0.0003064902817833,0.0111222219223705,70.7837786574935,54.6868243237038,0.0016605777739738,0.0008122014911553,2.52175659998864e-06
0.012647767475214,0.0156847197636482,91.3298073727186,90.0913808516212,0.0027512832202303,0.0012646859320551,2.14686610559016e-08
6.11830097194266e-05,0.052500785655522,91.7673308963537,55.1273130881738,0.0009518914827829,0.0009246996922725,8.68444319412494e-06
0.0305866858652161,0.052693042258363,77.2477249717642,34.9295715193577,0.0006654855610829,0.001195299061017,4.8406366940245e-09
0.0077618025899547,0.0754742960689903,33.4460356375191,58.0562360800165,0.0018817850354408,0.0012568611900056,2.5111662954857203e-09
0.0014614936264512,0.0382325235302355,72.0674056066698,61.6824598407077,0.0022407694335919,0.0003447169530537,6.17980809728261e-08
0.0027198514660694,0.0117675034793017,21.8647598927961,47.1523961548953,0.0005676068906253,0.0001635404696145,8.80260434488243e-07
0.0002575257992148,0.0837036835052194,21.1150749087821,11.3287296524538,0.0004749152896239,0.0017197577054968,6.01678997426717e-06
0.0011899165059095,0.0631498164165014,27.1812567920042,73.2488323085429,0.000718309494598,0.0010201331524851,1.10429394241962e-06
0.0387467804750333,0.0193173192112704,23.1158889546662,55.6072436338292,0.0008293836431009,0.0010255676614645,1.07066109301513e-10
0.0021846766179207,0.0349673912467751,62.6539253741844,44.3139488584264,0.0010300417334275,0.0005500063783371,6.71811993047822e-07
0.0018296899252617,0.0965553265500117,16.602552107242,15.843838138647,0.0010139491877986,0.001681550791697,1.98042471270578e-06
0.0002476014390519,0.0519610677858641,84.0093599966776,42.2721964594913,0.0027494278526133,0.0010310232853988,4.30991452288454e-08
0.0014644118552871,0.0690191485477152,75.0612675941619,31.0826118279018,0.0002768323769902,0.0003117211564791,5.90095697250211e-06
0.0037252057862254,0.0271181813688567,93.3272234215737,28.3153647600073,0.0004101610430397,0.0013409265182718,1.18838724899551e-06
0.005449750588259,0.0295545748031913,54.3374738615603,83.2401624847798,0.0005163167638162,0.0014091482590469,1.62020993740439e-08
0.0007682731426275,0.0363674969466431,68.9394608604702,45.4091134234125,0.0003737989878801,0.000622527917918,4.60509890916391e-06
0.0006328196409292,0.0185819609696678,90.1111130165518,14.8217653775344,0.0013827798817941,0.0011554765168846,4.31979794074315e-06
0.0460167575320519,0.0561071834160694,58.4673017022119,43.7546420445222,0.0003593669144986,0.0040603009748246,6.77480636434162e-13
6.48913191806565e-05,0.0319071323266169,35.39846481024,79.7494759675907,0.0010366123483373,0.0018468322877842,4.94789758983995e-06
0.0226190327262541,0.0443414270779322,97.8361766091968,24.8767858783699,0.0002818822959707,0.0026220236448659,3.3827372476789504e-09
0.0274682181115467,0.0203116676620584,13.2782963972932,92.0997007332994,0.0006390635244246,0.000341939644337,3.03687010194711e-09
0.012232680284691,0.0137633652757096,39.3620115754281,38.728520362831,0.0034814673756383,0.0001439440893415,4.4856111009423e-07
9.88796317421158e-05,0.0298932362068215,97.5712261503538,39.6801701455554,0.0003166946580562,0.0002788500267354,4.68752532502541e-06
0.0003051993159908,0.0230387695585463,42.8529362775173,28.3812103085598,0.0011654884336386,0.001573847776231,3.98720292211288e-06
0.0005070380180257,0.061392232756445,37.8234657006326,79.0493262741832,0.0005707389657641,0.0010984635947119,3.61403987753455e-06
0.0054720978978245,0.0602970160958956,20.8821146122565,16.2975834057543,0.0018571030349676,0.0007983010740671,1.0033114388143e-07
0.0001284190392281,0.0466135537580335,92.4189133636711,95.5030553212253,0.0008863108431235,0.0004312337243865,7.66336670193343e-06
0.007288740696404,0.0135989024884553,22.1930385113352,24.2388806416197,0.0006088971649023,0.0004588096871638,3.08359683368979e-07
0.0001045335234515,0.0105088667956081,39.8906102645507,35.7801279760903,0.0005351032325082,0.0006683694650639,1.9597940101457e-06
0.0045734301484175,0.0362944906413788,90.7731903159896,71.8416203263255,0.0003282867133531,0.0001382572273797,2.24540792864275e-06
0.0015187693154252,0.019990286482294,54.9683900062546,22.7034841274012,0.0010047458794949,0.0004584569254594,2.54291368748773e-06
0.0108673880252929,0.0869780594285579,65.3759417993551,56.0877985435089,0.0008160731029665,0.0018440358306744,6.85990104498404e-09
0.0069836302831054,0.0956981706699042,62.4819671279783,74.9194234564748,0.0007794669594762,0.0001758441773361,1.56662628217774e-07
0.0257117529180835,0.019347301024516,72.8428533964673,93.596062205787,0.0006333217394465,0.000352541290969,3.1091678655966402e-09
0.0235362634879816,0.063215021058943,12.6399108478926,75.8893465014634,0.0011492919164605,0.0008631679845442,7.23391753428354e-10
0.0005028739775286,0.078724761107651,57.5094418964783,77.4863218664311,0.0011108877726407,0.0010960487210948,2.53194930066929e-06
0.0062403292063865,0.0395846288060362,12.8865561777987,46.6587642794954,0.0018791067239732,0.0014934314465123,3.6729529521248e-09
0.0001960647339491,0.0765626110072778,84.4428090552683,31.5542526029095,0.0007160297525869,0.0009258368862889,9.7376460916371e-06
6.1743727320195e-05,0.087847931763597,40.5987585833952,56.8765427574735,0.0005239113174304,0.0007302545601587,7.15994940656813e-06
0.0085347889338323,0.0354126223017986,86.2039862992477,29.7169624098013,0.0019537286458927,0.001237958244892,4.59552478901835e-09
0.0015813838932842,0.053504070613344,32.1462610395489,85.8149113508872,0.0003728449131434,0.0005949213629418,2.16720836702062e-06
0.0013763738975192,0.0377362115456111,62.3342127131319,69.6639618146165,0.0011406241698077,0.0020631926294192,8.95145251140706e-08
0.025890278285466,0.0106134718185442,94.3909191167298,83.461175664981,0.0002744728308752,0.0012902589661553,3.38680884413713e-11
0.0033773024075401,0.0279596015668861,14.300856314656,81.4489840092314,0.0003983427210612,0.0015591431627642,6.05060806931283e-08
0.0035642583286766,0.0442896203312463,14.8579893253215,52.2194683196586,0.0033849616242182,0.0002127964336689,5.17206583774015e-09
0.0189363783079922,0.0332049593321799,11.8556230707992,37.8572481401117,0.0014992673053344,0.0008579596603387,1.57298971158768e-09
0.0130448256197348,0.0235674536038804,71.3330662776591,71.8821322762368,0.0003992029131069,0.0014930663478625,1.92452124055261e-09
0.0026861765359926,0.0865236170230253,63.8765673969911,98.8167001050971,0.0003813678186036,0.0026103319238559,8.40410443619628e-08
0.0001769039021046,0.0675356096334514,20.262703106409,79.2940488269988,0.0002982106563979,0.0004875926795433,4.66272375407023e-06
0.0002622805200061,0.0706456588805245,81.6620815653261,84.6622762052673,0.0011272374005087,0.0004508968823577,8.23144359233529e-06
0.0228299943265494,0.0235794808992617,65.6065528425351,73.5476288905281,0.001191964607063,0.0015505571392585,3.11898967742292e-11
6.09526317288008e-05,0.0391908402847221,16.3192171588263,63.5802776782974,9.35257404240204e-05,0.0006147416662301,3.55019491993184e-06
0.0014745997973141,0.0745680119641667,16.2351075311201,77.7586708074288,0.000620185247489,0.0013834093701882,6.90236696945416e-07
0.0001594966043248,0.0858028292617112,22.2406649758081,54.7049983442715,0.0017294447595426,0.001072608580727,4.40818366385979e-06
0.0431530953862131,0.0466084085731375,81.0002187691308,87.8619388610855,0.0010071443270977,0.0008949161283038,7.102027086864629e-11
0.0068715295645181,0.0160981680953241,18.3158612131447,16.1224924716471,0.0003711178296813,0.001263362392479,2.654567260517e-07
0.0015862983657154,0.0450661639229502,31.4081912806576,97.1691346191694,0.0001385245155871,0.0009316460191556,2.2944787894993e-06
0.0012948967115571,0.0118046074929237,31.9283121355106,18.88806807739,0.0005582784413735,0.0019548911786607,8.78789997038044e-07
7.54790815783821e-05,0.0255109666545748,19.4339991393005,59.2279377809747,0.0002813081562193,0.0004531118661876,2.90231745025228e-06
0.0055575799207201,0.0464442049875734,87.2517484205882,46.2672918081581,0.0008324231596088,0.0016641746697114,3.30133354275381e-08
6.70291044263469e-05,0.0858471060682036,72.837978956161,19.6336139860164,0.0005278884806327,0.0008567382084552,9.21335578550197e-06
8.19042425154279e-05,0.0647068163023011,76.0367919936953,75.174955343256,0.0004343629430201,0.0013692159776428,8.11389724200782e-06
0.0018361980917878,0.0305174521179428,68.5477562009421,65.2314113164518,0.0006381096513702,0.0022926432726096,8.88523177570899e-08
9.75349086785208e-05,0.0571148722932876,56.4643509196716,80.4671373266257,0.0016078370614567,0.0004300264843401,8.24619736962051e-06
0.0142369075840865,0.0261244679114902,39.3749321579994,60.9958524197479,0.0006240797843623,0.0022306322256489,2.04678852650863e-10
0.0141778794895023,0.0937100118914135,69.5598577100651,83.018724283623,0.0015474954444622,0.0003191227998432,3.3929327909060705e-09
0.0073500244104123,0.0972690560402838,20.5808936159581,61.9098274216891,0.0009069866684987,0.0010568670916903,3.78935067269854e-08
0.0001407882244195,0.0731387492265643,23.3035672763446,94.9626274457498,0.000513099973122,0.0006720867629636,5.03270867940176e-06
0.004761960219385,0.0244840792139091,11.7788197355935,88.430693404751,0.0013910866787197,0.0008208930211412,5.70388571069481e-09
0.0017978557022251,0.028493239465476,96.7862557269603,55.6841987150292,0.0017749393517633,0.0001707409887284,1.58302980167146e-07
0.0414852458953967,0.017647662827536,97.3335611811981,80.9940848511215,0.0006900698189828,0.0014293485872239,7.74121769212435e-09
0.0044253179821205,0.0608727739752087,21.1474456432138,52.572757680973,0.0006780859945305,0.0006220498093586,3.99434552019094e-07
0.0125881448140058,0.076355021817604,52.0669024097014,84.5921528639597,0.000902147073902,8.1407895438506e-05,3.17970531095246e-08
0.0011491140388851,0.0819807111433234,69.1024602974026,39.0233429255758,0.0015854603487858,0.0010742702172318,7.39843968464002e-07
0.000991161708662,0.0361647047309335,36.116700996958,97.853188170462,0.0019214522150628,0.0013314051070287,6.74160407676397e-08
0.0149593040905246,0.0397070938864697,77.9082975744665,35.0389936236829,0.0010692785270066,0.002125098687653,1.0406871500260301e-09
8.89978364294748e-05,0.0140888881178072,60.2306246223074,16.5547724331186,0.0004929542491285,0.0007860463765634,2.85917087412968e-06
0.000125453570787,0.0793804368370297,48.501333599361,77.6101245284807,0.0005076911588293,0.0008239768686416,7.04033247323822e-06
0.0001656287955516,0.0282093825679962,34.047465154678,84.8069758480752,0.0023645116407316,0.0001640708482885,2.0905270446523e-06
0.0007443606583201,0.0160572932728232,77.8362466719755,93.0104283998018,0.0004450332331949,0.0017465462044342,5.49094348078746e-07
0.0155994480759279,0.0793690149874892,90.8538692505068,39.4321864033013,0.0015334839048003,0.0006902926141848,8.5625458172111e-07
0.0128547365107597,0.0578875993512896,75.5599630562007,82.3662336313641,0.0004423886773846,0.0003295451738334,1.59010002733922e-07
7.5924779941838e-05,0.0762932836749029,46.614712118904,58.442529997051,0.0008537473034069,0.0017537861012862,8.56550505256731e-06
0.0007883940103746,0.0192730397900455,94.4484256228327,51.6965391171376,0.0010797380483336,0.0005411013735242,3.3718323544553e-06
0.0019036955550145,0.0471222464652405,32.9884709444022,83.8675225769203,0.001752334677403,0.0007789668771647,4.5632750207408e-08
0.0008899557392448,0.0461614991295531,57.984691654794,95.6715855572308,0.0016046318737856,0.0006283196055016,2.3478452677015e-07
0.004672503950711,0.0132682911834986,95.9279383338733,16.8645600495795,0.0008926104907387,0.0002671902081399,1.97364237232104e-06
0.0038272786425631,0.0255457361981897,34.0972782796087,73.7803957769043,0.000503051664719,0.0003823908427635,4.88036644485472e-07
0.000375770120647,0.0188489408387443,32.5076158530631,31.1433799453289,0.0018892111504968,0.0013623537702076,1.99673684951039e-06
0.0009861058042552,0.0520798519101748,93.4905448215413,45.9006001947111,0.0010954490730614,0.0005742737546526,3.62511459912707e-06
5.56456706860612e-05,0.0192036765123331,16.172411369991,34.1311984215948,0.0017838899435016,0.0005717523423087,2.91649450899163e-06
0.0447879492544625,0.0787406248530727,36.9460347904778,84.9261984935982,0.0011513665455994,0.0042289984550309,1.9741191293764e-15
0.0001586628437872,0.0670778126684686,63.242518074073,99.5836429311584,0.0006558142179906,0.0005043461789425,7.26853151776786e-06
0.0001041403514823,0.0245485877535443,28.2969230820703,68.4775884479176,0.0008931649885883,0.0015841892034653,3.48921311945323e-06
0.0006549365451057,0.0314704492734879,67.2294878998199,73.3557547939842,0.000253298246494,0.0004846830994714,3.84976932806202e-06
0.000196483104703,0.0495228001281523,81.8533232047233,93.9072878171882,0.0002061947844909,0.0006800825196454,5.73224262669034e-06
0.0014724241040931,0.0682918693967358,55.1530947127796,71.8887293262565,0.0002147419966602,0.0005214316062359,4.46166854903473e-06
0.000521735327553,0.0407033064492445,68.5730922354228,61.1518526802948,0.0008896768421825,0.00117563698724,4.14681730632935e-06
0.035798217195368,0.0375610012739912,81.6359487000514,44.2762776360574,0.000674926171737,0.0011003025445665,1.11197968708911e-09
0.0288380654957569,0.0211856684263132,31.0036391264411,67.112153632938,0.0005988186190357,0.001487255775548,7.683555350161379e-11
7.19450630255159e-05,0.0286038571750035,64.0755044591313,42.6905758984569,0.0018212829994287,0.0013898682460281,6.0093802267278e-06
0.0081760641608549,0.0517363258471515,20.1216140544958,46.6857500451315,0.0011423435502438,0.0014467664306266,1.0561613627703e-08
0.0003208693862184,0.0766310974592665,56.4189087876323,43.1829751218211,0.0030797920373429,0.0007873175435882,4.91460018723974e-07
0.0009278480286516,0.0525842483998338,85.4056621783211,52.1558884351322,0.0001719085439633,0.001346049866642,5.70977101687044e-06
0.0022008107968989,0.0104378914181953,92.8711097198834,55.3072458955566,0.0003510679949611,0.0015559161814545,7.8686267028274e-08
0.0336651812622559,0.0472907789035021,54.840513650982,91.9482204158839,0.0010661029108134,0.0004379269379038,4.8873287175579e-10
0.0008957819708735,0.0274478811304143,34.9850010037949,28.5787919866428,0.0017341951417309,0.0003410046065816,1.46891508475707e-06
0.0444761722727187,0.0274043925051956,68.7267964673465,40.4743307749645,0.0021299835581632,0.0016013488939492,1.07852636433505e-08
0.0004011759137508,0.0130929292020667,92.5568923420601,61.6713059789522,0.0015725454644469,0.0018647281632474,1.65535053120009e-06
0.0063425846483128,0.065265202450646,55.8855508163262,53.8239195486681,0.0009986584215444,0.0011488776087988,6.12678399615497e-08
0.0049886904780244,0.0211278565068836,97.6772335422338,33.5997087121397,0.0004810379019631,0.0002169055676055,2.0996330577325e-06
0.0020718074931815,0.0176290177172096,27.7551047887582,62.1634116657807,0.0023965353131888,0.0016648726094803,3.93158255266597e-09
0.0062127884365165,0.0220147227870329,20.006648541004,89.0494929077889,0.0003024357588222,0.0007382747086339,1.06972407864963e-07
0.0049952099279833,0.0237515600380284,36.761886403176,15.4855200146043,0.000818264118412,0.0003474915843023,1.23618430321862e-06
0.0001711462420483,0.035200902077107,45.6776682005554,49.6788822037182,0.0003793262080438,0.0014855932050875,4.85770228161623e-06
0.0001210634938925,0.036468689249421,47.8680115013643,17.5832201203711,0.0010016105181167,0.0010989154347094,6.09248036456357e-06
0.0496833862973045,0.0248783875353758,38.0327821885407,60.6913853883156,0.0009901080454002,0.000755440900016,1.97917227984729e-10
0.0001630546555779,0.0250109898247,72.4458853839004,58.5379522262413,0.000444945322872,0.0002479242974616,3.98989944902091e-06
6.26285657274025e-05,0.0327617595994187,18.268464994435,79.1252110244171,0.0004472056506907,0.0016809575036459,3.65099352393417e-06
0.002413067011043,0.0454496498904038,46.1879757133342,30.9781244979044,0.000250459530214,0.0003911043470415,3.84408654370535e-06
0.0221090206687502,0.0893131071064912,36.5662723626966,62.8625568237822,0.0005170020434522,0.0002597875162025,9.73408161851621e-08
0.0050874003782587,0.0527653124703947,37.5847101123741,51.3076480140124,0.0016168293251248,0.0009222546140177,1.77843098572955e-08
0.0001863244319549,0.0251234770765683,19.5005017661747,87.4883369623318,0.0006318185072274,0.0012069356291528,2.46355701557831e-06
0.0006393219898894,0.0679002446889011,63.4444844107841,69.475248500342,0.0002802312674072,0.0007356834619319,5.641788429064e-06
0.0012054461552323,0.0136250574366737,35.4454764620283,41.8491249497607,0.0018292509002646,0.0002999540545546,3.32240968221941e-07
0.0440437062302334,0.011493882998556,23.969945884555,41.2467668104494,0.0011221779701699,0.0011179036739003,2.71043364204767e-11
0.0001472939337749,0.0121407929396894,10.0592800827501,32.8346292083031,0.0006391775277258,0.0004229674368553,1.61910589888264e-06
0.0184305553620635,0.0145847274705491,35.5235875370543,95.7275330836057,0.0013602802396399,0.0003173909795792,4.2110605165169004e-10
0.0042979723273753,0.021096961984003,59.572978748164,36.8380890841542,0.0002115840579323,0.0014203038511972,3.81729719294856e-07
0.0006726461103349,0.0200321137304987,88.3811972353315,24.2565470000465,9.78826101170114e-05,0.0008654109566147,3.50413559681563e-06
0.0001869567242742,0.0102726145109358,13.8028082799243,42.5167351054383,0.0004203930163257,0.0028544858677438,1.01239550280254e-06
0.0009632277442841,0.0346661086505078,91.4249783319694,76.7466183594542,0.0011014587440967,0.0013699674957574,3.5999946882613e-07
0.0013964847177952,0.012455830584429,21.787667772865,73.5310009026489,0.0007442937000358,0.0006326965464042,3.2062679982252e-07
0.0001150283378262,0.0140124751830691,85.0356053310759,73.0802955583967,0.0016734523775277,0.0011539739168739,3.4528311450438e-06
0.0029342185504359,0.0427701927050373,82.0421537409156,10.5603208670351,0.0009818270500214,0.0005646415433894,5.65681144348059e-06
0.0002385245271586,0.0723303241544412,92.6092082798775,43.6911041148257,0.0004453989042616,0.001316659117911,8.9423978902296e-06
0.0007125697429456,0.0942370388799676,22.3573292601289,91.1346057363393,0.0004745505881842,0.0013691278636887,2.46683304367457e-06
0.0028049760186744,0.0372253189462677,55.4259085801704,38.6510345269527,0.0012311893135505,0.000185502396036,4.89627712450056e-07
0.0002847005930114,0.0992773588025112,46.4462632105568,63.7374630893328,0.0003884473735406,0.0014858857307219,6.86501956978755e-06
0.0003717851141811,0.0357718642095093,25.6214945381246,36.8015664225087,0.0017402683211868,0.002282868712795,1.3652844626249e-06
0.0035501169291195,0.0327686428407402,61.7665251221068,21.2512943157155,0.0024134745515195,0.0004276178081079,5.73929410017384e-08
0.0003124731703408,0.0214132242903504,64.5596139315505,44.9520101791351,0.0012480877280807,0.0011437050044598,4.16338332411395e-06
0.0148627373934223,0.0269154594947134,29.300116637438,83.5918969576479,0.0002891496426926,0.0009712182285621,1.76330141121128e-08
0.0443567995794131,0.0310317489845826,56.7939029550794,98.3058133818994,0.0034927118293484,0.0017498866385402,1.24308055852317e-12
0.0077574034884757,0.0117770653225172,99.0267228675448,87.5790851758439,0.0004604965903875,0.0008295359737688,7.92700788772453e-09
0.0005377755048914,0.0772216746350022,54.0923646172055,17.5438793886405,0.0002943347143164,0.0005659231071778,6.3477902736409e-06
0.0028260380450817,0.0116046912708147,72.5385890068374,40.3940791303412,0.0007493025426894,0.0012279154409135,9.48636048211546e-08
0.0001052633167383,0.0273014023730987,47.0279644648988,31.2516249734929,9.90323096259545e-05,0.0008450933785876,3.59943389432802e-06
0.0261754680583273,0.067085630623518,13.1299066089772,38.6024849138953,0.0010140908628037,0.0003011561270522,1.43955608969731e-08
0.0217736470017543,0.0248047402886719,36.3548400371681,98.6003564926915,0.0007349499956097,0.0007281201748797,6.511562299376661e-10
0.0141988013259962,0.0410652888252342,82.1297563999781,59.3425802130775,0.0002513069601736,0.0002799439539999,8.17507237608444e-07
0.0003027986966664,0.0658628827002147,41.185179150677,77.4326133418984,0.0009669666489619,0.000923429807369,4.42971927730842e-06
0.0030341619399521,0.0769546804370752,17.4984350341485,85.766656125168,0.0023171488348215,0.0012375761795578,5.54336316375326e-09
5.8412767456643e-05,0.0853319416047864,55.9995733848574,25.0200736288325,0.0005127924064844,6.49548160783274e-05,7.44532358235387e-06
0.0009435131664127,0.0155161742440175,43.0150067067058,91.2787848360625,0.0017949849730706,0.0006951448396943,6.6433614398485e-08
0.0004336373330821,0.0181377015488911,76.5531554398738,19.4611715039997,0.0012469966750739,0.0015734757138308,4.13822111468685e-06
0.000152554224055,0.0790434130982381,57.2266147547795,77.0583786796651,0.0014072981272421,0.0009331117655606,8.40227729939526e-06
0.0001718971057924,0.0392068418074178,82.4068789712858,75.6434744054115,0.0004683597222984,0.0018741495205025,6.50256595995191e-06
0.0009281690263975,0.0319036286692101,83.5220061144578,74.5722641899257,0.000169022172188,0.0005346566697955,3.9355549937955e-06
9.58645462523322e-05,0.0410024293378075,27.0524333516895,22.0088590958832,0.0010861671592282,0.0026442728553967,5.82375093357581e-06
0.0031227772774411,0.065981508783526,21.1324111177927,50.1210099564641,0.0015839780537308,0.0011352541316482,4.69419047842823e-08
0.0012934295341893,0.0340321329747035,83.8896831091919,55.7908508093113,0.0004299030872735,0.0011623500279346,3.06970902342598e-06
0.0061209374892409,0.0159248406952754,67.4107858010292,57.7441261736822,0.000451115282738,0.00083745595526,7.18867965620379e-08
0.006289752466772,0.0284376343437951,11.4507821693994,87.3745339226941,0.0001890339059898,0.0006881400417761,3.35369369347377e-07
0.0041168237957714,0.0267861884438268,90.635916487576,70.995241964772,0.0011979762919993,0.000594288792062,2.81417304500601e-08
6.30639998519552e-05,0.0924810495034417,56.3837551407981,82.5254432915277,0.0005128579035517,0.001446445537321,8.71210546597952e-06
8.04244874299414e-05,0.0416922232029021,59.0069744511622,57.8118582512723,0.0008071254560672,0.0007026009078836,6.44535306539588e-06
0.0004547463374056,0.0495895254059984,64.5797987423674,96.0306254751873,0.0011870636435227,0.0001251538810976,3.08540742665839e-06
0.0019568739251581,0.0525006417392948,78.4392596056161,16.0009250139391,0.00043980910891,0.0007658584282174,6.19996244470947e-06
0.0045952286676139,0.0222277339671958,86.981218468921,58.7366224704955,0.0006056552685219,0.0016736694039213,1.45121654925315e-08
0.0008352713696157,0.0328844377292843,44.4581603498586,35.3494309145173,0.0004740309609282,0.0011435247619515,3.54349227550561e-06
0.0144182872209812,0.0360325196391518,17.6184269755503,53.2810302728964,0.0003869838929479,0.0005350168306743,1.36332068179169e-07
0.0071457338091637,0.0143382193188826,76.0485968903145,71.6377403213924,0.0005879375529297,0.0007039733115401,2.0165296537487e-08
0.0402640999095345,0.0364801021341343,39.8790399361988,28.7432549917073,0.0028064872686303,0.0005321273581202,1.5076555465829002e-10
0.0019632324508898,0.0495225830643426,85.577458138718,64.7344889734659,0.0015455866590306,0.0011936486698291,5.18215822585467e-08
0.0004725056976891,0.0266965742610602,43.4550977214902,39.3558555139086,0.0008538189323299,0.0005962161091177,3.59150370937545e-06
0.0001037188312552,0.0685915190002566,84.5393743030266,89.2762482125627,0.001681159769712,0.0009239619113622,1.04252524175778e-05
0.0034028748778056,0.0538749730799219,25.8866766065404,22.0055152024832,0.0005833993244868,0.0003681053021736,2.48539738286477e-06
0.0108486757699949,0.022910314030678,21.65678749312,19.2167010898604,0.0010142406647105,0.0007030959298579,6.63618540569406e-08
0.0009318129916288,0.0284585240120426,89.1895224176091,96.3205212820539,0.0007649311115236,0.0012127149602482,6.84388359004458e-07
9.36353550709943e-05,0.0243438856073549,13.9671215620927,23.7611799707313,0.0003036008700309,0.0001626183166957,2.67510900574037e-06
0.0003150536218883,0.0596423356164751,71.8048016632723,23.7284272985906,0.0010147453846748,0.0002784076968686,8.52433229567933e-06
0.0001445240612484,0.0542339336782807,76.0395614440233,23.9997329250965,0.0010107245809463,0.0005095945177562,8.49192774133442e-06
0.0003483260155182,0.0269325729635052,49.3455193520193,18.0612462634175,0.0014196681739388,0.0007598398625544,4.9842969071398e-06
0.0010452626239077,0.0494029148948166,44.1855025216865,50.8982105262816,0.0019713459897271,0.0008855335654486,2.48651671627958e-07
0.0019072087459269,0.0881482078759317,98.1691695861917,70.2006123529259,0.0009322754062667,0.0005524490416177,8.01686927525643e-07
0.0011782653367183,0.0608460791767929,45.9094080350466,84.817151375551,0.0009601152554396,0.0010721013719261,5.32203539044226e-07
0.0211390175906476,0.0507658729020124,49.6168222842431,81.1211623222342,5.46290670908731e-05,0.0006398195294882,4.36057214146429e-07
0.0017911267888164,0.0128627621650724,24.1127098789956,74.1439826012789,0.0009464359745498,0.0007496340065089,1.0097433128207e-07
0.0338717689309022,0.0245431700900653,39.3430855659777,52.5337754537603,0.0007010347011165,0.0002026031999219,1.04746892133268e-08
0.0040935236002197,0.0389856455908433,38.2655735806118,73.7729337156174,0.0008877427981729,0.0002769004457301,1.7387540180273e-07
0.0373294699965069,0.0287991750737814,90.505059751383,96.2253532918238,0.0004751835298232,0.0002843965075876,6.49437151077728e-09
0.0002636884520638,0.0112289716855539,32.2321761337636,55.5198006068149,0.0007698827974132,0.0014835411692064,1.65211772614017e-06
0.0053374880527864,0.0169311939248182,37.9611114321384,37.4547803785731,0.0011101908396514,0.0030027127904336,8.62279759556768e-10
0.0003682677762382,0.0682635800744818,46.7982017237954,81.0830065421772,0.0025592224492887,0.0015144952406301,2.58166319831169e-07
0.0051807722467783,0.010366799347004,73.7209804657648,31.2748267229049,0.0038387324337271,0.0002542257690091,5.10105856461691e-07
0.0060868346327426,0.0730652483923466,22.9273835553543,31.0872549945741,0.0005810047665829,0.0006392003994369,8.23759580188455e-07
7.9973906343266e-05,0.0119693082875817,88.418985991572,51.8229458747868,0.0006019317633356,0.0013317402456529,2.90057156743046e-06
0.0002906300215644,0.0466705146577672,17.4840307078114,65.7448121094356,0.0005943356096702,0.0007310793933101,3.53095934661363e-06
0.0002350120315826,0.0316381677405058,51.5564054531318,65.3796460150781,0.0002406512967154,0.0007776505711521,4.05536107483308e-06
