gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals,Model_26_Y_pred,Model_26_Residuals,Model_27_Y_pred,Model_27_Residuals,Model_28_Y_pred,Model_28_Residuals,Model_29_Y_pred,Model_29_Residuals
-0.6018552330257552,-1.1210509195774725,-1.1520585314853085,-0.45860503852388435,-0.8459053897323462,-0.1149321948233809,0.4225464248786172,-1.2793340097863369e-06,3.3309565396788367e-06,1.1398019814040008e-06,9.11820548488499e-07,1.0707917628249681e-06,9.808307670675317e-07,2.2694976849875702e-06,2.1787515509507039e-07,1.6850650998585233e-06,3.6655743003397657e-07,1.9126108358884225e-06,1.3901169400407733e-07,1.9452075291673264e-06,1.0641500072517343e-07,2.44550864621095e-06,3.938861163184503e-07,2.6303727469965566e-06,5.787502171040567e-07,1.4040519682652103e-06,6.475705616272895e-07,2.8502678580348856e-06,7.986453281423858e-07,2.5180205229867586e-06,4.663979930942588e-07,2.5010046525840027e-06,4.493821226915029e-07,3.14318684362e-06,1.0915643137275e-06,5.077299585420506e-06,3.0256770555280064e-06,5.007282618778248e-06,2.955660088885748e-06,4.9229841457313e-06,2.8713616158388e-06,3.819827871233616e-06,1.7682053413411163e-06,4.0005028316269415e-06,1.9488803017344416e-06,4.093812547328505e-06,2.0421900174360053e-06,5.237061482349593e-06,3.1854389524570936e-06,5.27317078698543e-06,3.22154825709293e-06,5.090914384112235e-06,3.039291854219735e-06,5.029904322056895e-06,2.9782817921643955e-06,5.145630112396725e-06,3.0940075825042253e-06,4.221919543014619e-06,2.1702970131221196e-06,3.7258879616220733e-06,1.6742654317295735e-06,3.3711694441255016e-06,1.3195469142330018e-06,3.653598110485e-06,1.6019755805925e-06
-0.4297764012054413,0.49290423521426835,0.8770780734384251,-1.5286698719409468,-1.2755792789578213,-1.6516923665045196,2.3707569901176586,2.2034489173223124e-06,4.052252316295238e-06,1.1398019814040008e-06,5.1158992522135496e-06,1.0707917628249681e-06,5.184909470792582e-06,1.9981837518202004e-06,4.25751748179735e-06,1.4968128358299988e-06,4.758888397787551e-06,2.1350081106722654e-06,4.120693122945285e-06,2.088510562175149e-06,4.167190671442401e-06,2.514949958860243e-06,3.7407512747573075e-06,2.177775987930574e-06,4.077925245686976e-06,2.7433241874355954e-06,3.512377046181955e-06,3.7490534896232443e-06,2.506647743994306e-06,2.3458962059227903e-06,3.90980502769476e-06,3.5296769033956885e-06,2.726024330221862e-06,3.7341764736215556e-07,5.882283586255395e-06,1.5766673243661763e-06,4.679033909251374e-06,1.508550812259283e-06,4.7471504213582675e-06,1.5604365899734069e-06,4.6952646436441435e-06,1.6449025653930856e-06,4.610798668224464e-06,1.6465813267755504e-06,4.6091199068419995e-06,1.6036574594134096e-06,4.652043774204141e-06,1.1925668379525446e-06,5.063134395665006e-06,1.2134998884370035e-06,5.042201345180547e-06,1.2570327397218174e-06,4.998668493895733e-06,1.0004858823177085e-06,5.255215351299842e-06,1.0082820114063963e-06,5.247419222211154e-06,1.1682527696328609e-06,5.087448463984689e-06,1.1092326618901036e-06,5.1464685717274465e-06,1.3314455984415569e-06,4.924255635175994e-06,1.3174596916677359e-06,4.938241541949815e-06
-0.5980580570888673,0.03288169949332322,1.184256682821077,-0.7316109939633225,-0.1557819468974767,1.602086888835958,-0.5076505001384792,1.2107579935767434e-06,1.166424179036774e-06,1.1398019814040008e-06,1.0954681668640315e-06,1.0707917628249681e-06,1.0264579482849988e-06,2.264045592226101e-06,2.219711777686132e-06,1.6541926830312263e-06,1.609858868491257e-06,1.3649903384778417e-06,1.3206565239378724e-06,1.559171669868013e-06,1.5148378553280437e-06,1.2951776696584016e-06,1.2508438551184323e-06,2.1312535047858735e-06,2.086919690245904e-06,1.314791550829864e-06,1.2704577362898946e-06,2.4654904683281593e-06,2.42115665378819e-06,1.3791820821755305e-06,1.3348482676355612e-06,2.060621751901025e-06,2.0162879373610557e-06,2.779043824933077e-06,2.7347100103931075e-06,3.7183560365561924e-06,3.674022222016223e-06,3.5094720583739846e-06,3.4651382438340153e-06,3.772175028878517e-06,3.7278412143385475e-06,3.6484819678321237e-06,3.6041481532921544e-06,3.7860913365874863e-06,3.741757522047517e-06,3.807563766204203e-06,3.7632299516642336e-06,3.9348474218304675e-06,3.890513607290499e-06,4.242878563237799e-06,4.1985447486978304e-06,4.0885994609758195e-06,4.044265646435851e-06,4.0176487458510364e-06,3.973314931311067e-06,4.089257969012504e-06,4.0449241544725344e-06,4.139865307025439e-06,4.0955314924854705e-06,4.129728052978303e-06,4.085394238438333e-06,2.3020773994447154e-06,2.257743584904746e-06,3.28837270560112e-06,3.2440388910611506e-06
-0.6022215415819571,-0.6003403570029854,0.35501332422208737,1.5579666528344622,-0.3249956233674805,-0.6734518014031847,1.6608243173140909,-1.5568329872703572e-07,4.8794080180678155e-06,1.1398019814040008e-06,3.583922737936779e-06,1.0707917628249681e-06,3.6529329565158116e-06,2.2700223708728377e-06,2.453702348467942e-06,1.6847680503881718e-06,3.038956668952608e-06,1.474416760159794e-06,3.2493079591809857e-06,1.6556233381203981e-06,3.0681013812203816e-06,1.5142738679546093e-06,3.2094508513861704e-06,2.2559530640903493e-06,2.4677716552504305e-06,1.09769663439742e-06,3.6260280849433596e-06,1.5697751979004423e-06,3.1539495214403377e-06,1.6010471247691953e-06,3.122677594571584e-06,1.0354635707572524e-06,3.6882611485835274e-06,3.1832267283428678e-06,1.540497990997912e-06,1.093827144548874e-06,3.629897574791906e-06,2.147827036986742e-06,2.575897682354038e-06,1.8541394718407254e-06,2.8695852475000543e-06,5.569719413505857e-07,4.166752777990194e-06,1.0231805573691987e-06,3.700544161971581e-06,1.1555185104667022e-06,3.5682062088740775e-06,1.770247898207652e-06,2.9534768211331276e-06,1.5912421503653724e-06,3.132482568975407e-06,1.7201191379893236e-06,3.003605581351456e-06,1.643223961706609e-06,3.0805007576341707e-06,1.7475401651073308e-06,2.976184554233449e-06,1.269890257550666e-06,3.4538344617901134e-06,1.6545442335304741e-06,3.0691804858103056e-06,2.4028313906222912e-06,2.3208933287184885e-06,1.9291103483584437e-06,2.794614370982336e-06
4.033988717572902,-0.5949168693760247,-0.6682178514572826,0.18530147822190038,1.038423288781824,-0.07443896151899633,-0.5281950898796066,-1.439798569947896e-07,1.4398013092651147e-07,1.1398019814040008e-06,1.139801707472279e-06,1.0707917628249681e-06,1.0707914888932462e-06,9.738397003045925e-07,9.738394263728707e-07,5.894948418431332e-07,5.894945679114113e-07,1.1398087802233426e-06,1.1398085062916208e-06,-1.6820379735165018e-06,1.6820382474482237e-06,1.149295505660069e-06,1.149295231728347e-06,3.828431238146909e-08,3.828403844974721e-08,1.1273551325901836e-06,1.1273548586584617e-06,1.0992991602690354e-06,1.0992988863373135e-06,2.3401477652202707e-07,2.340145025903052e-07,4.969974142300441e-07,4.969971402983222e-07,-9.076159220355372e-08,9.07618661352756e-08,1.0954315448758884e-06,1.0954312709441665e-06,1.0954316521290014e-06,1.0954313781972795e-06,1.0844753728588844e-06,1.0844750989271625e-06,1.103330772841889e-06,1.1033304989101672e-06,1.0947314977193725e-06,1.0947312237876506e-06,1.0966602098644537e-06,1.0966599359327318e-06,5.741694902222814e-07,5.741692162905595e-07,9.756157527388859e-07,9.75615478807164e-07,9.74347599043903e-07,9.74347325112181e-07,-2.460070550690475e-07,2.460073290007694e-07,-1.4673837102792305e-07,1.4673864495964493e-07,-9.412112173984023e-08,9.412139567156211e-08,1.1486859630270963e-07,1.1486832237098775e-07,1.8397906978296554e-07,1.8397879585124366e-07,2.142966096300573e-07,2.142963356983354e-07
-0.5536125466841809,-0.842883079921881,1.3234537207319692,-1.573893076560805,-1.1722891092228638,0.4863900309189278,1.4665229459273585,-6.790706134045453e-07,4.983508900299915e-06,1.1398019814040008e-06,3.164636305491369e-06,1.0707917628249681e-06,3.2336465240704016e-06,2.198437072508112e-06,2.1060012143872577e-06,1.6110185828053288e-06,2.693419704090041e-06,2.1965326912129434e-06,2.1079055956824263e-06,2.099940519992849e-06,2.2044977669025208e-06,2.9272113083364674e-06,1.3772269785589024e-06,2.633031586096595e-06,1.6714067007987749e-06,2.2157315490526704e-06,2.0887067378426993e-06,4.624228112878925e-06,3.197898259835549e-07,3.0038539484873205e-06,1.3005843384080493e-06,4.531326037424136e-06,2.2688775052876639e-07,1.1399472533670656e-06,3.164491033528304e-06,2.5113088087574344e-06,1.7931294781379353e-06,2.3727491889272617e-06,1.931689097968108e-06,2.4672293779942566e-06,1.8372089089011131e-06,2.420981134035115e-06,1.8834571528602545e-06,2.4483931065263216e-06,1.8560451803690481e-06,2.367205145153038e-06,1.9372331417423317e-06,2.343695081169596e-06,1.960743205725774e-06,3.215776491854978e-06,1.0886617950403919e-06,3.166153002500931e-06,1.1382852843944388e-06,2.8229158237209555e-06,1.4815224631744142e-06,2.7653266624040923e-06,1.5391116244912775e-06,2.6641978165763144e-06,1.6402404703190553e-06,2.449620415923843e-06,1.8548178709715267e-06,2.008298472600639e-06,2.2961398142947308e-06,2.297414835478428e-06,2.007023451416942e-06
-0.5139258778732664,-0.9565253532509445,-0.7807376930738953,0.45219003147172837,-0.450284372981749,-0.0005290766120628692,-0.5236447206593632,-9.243013239191434e-07,9.341209216314877e-07,1.1398019814040008e-06,1.1299823836916565e-06,1.0707917628249681e-06,1.0609721651126239e-06,2.137051532134231e-06,2.127231934421887e-06,1.6133473843891515e-06,1.6035277866768073e-06,1.5500110245712997e-06,1.5401914268589555e-06,1.6762030086466462e-06,1.666383410934302e-06,1.5811465914655498e-06,1.5713269937532055e-06,2.089686344145573e-06,2.0798667464332286e-06,1.0993231512811925e-06,1.0895035535688482e-06,1.816997675540736e-06,1.8071780778283917e-06,1.4471383680794393e-06,1.437318770367095e-06,1.3184130234271372e-06,1.308593425714793e-06,7.192174626735746e-07,7.093978649612304e-07,1.3629840037219099e-06,1.3531644060095656e-06,1.4390325692684038e-06,1.4292129715560595e-06,1.4262977070090133e-06,1.416478109296669e-06,1.2653769009352995e-06,1.2555573032229553e-06,1.3166304133546429e-06,1.3068108156422986e-06,1.3168194143052323e-06,1.306999816592888e-06,1.0470781343671305e-06,1.0372585366547863e-06,8.915354119809305e-07,8.817158142685863e-07,8.895382241120562e-07,8.797186263997119e-07,7.650623517187248e-07,7.552427540063806e-07,7.998084818752369e-07,7.899888841628927e-07,6.953245261072322e-07,6.85504928394888e-07,9.609973198633492e-07,9.51177722151005e-07,9.76448497968389e-07,9.666289002560447e-07,9.822830652572763e-07,9.72463467544932e-07
0.11024922610234275,-0.024889557452965123,-1.1283406230322448,-1.6202105089192578,-0.40075497563211776,1.4189364998039602,-0.5269522244891819,1.086092356633378e-06,1.0834100810675872e-06,1.1398019814040008e-06,1.13711970583821e-06,1.0707917628249681e-06,1.0681094872591773e-06,9.033842950374808e-07,9.007020194716899e-07,1.0387632288982915e-06,1.0360809533325006e-06,1.4324123875467108e-06,1.42973011198092e-06,1.3014136032774309e-06,1.29873132771164e-06,1.0960988866920354e-06,1.0934166111262445e-06,1.0093740618934644e-06,1.0066917863276735e-06,1.0957996423190554e-06,1.0931173667532646e-06,1.0667756914554027e-06,1.0640934158896119e-06,1.2611664131269816e-07,1.234343657469073e-07,4.59773866486408e-07,4.5709159092061716e-07,2.040303747462364e-08,1.7720761908832772e-08,1.1948510289557888e-06,1.192168753389998e-06,1.139857320181753e-06,1.1371750446159621e-06,1.1846434947495476e-06,1.1819612191837567e-06,1.2007093557143653e-06,1.1980270801485744e-06,1.1960292223370767e-06,1.1933469467712859e-06,1.1895635275677928e-06,1.186881252002002e-06,7.056439911750445e-07,7.029617156092537e-07,2.3945495860011445e-07,2.367726830343236e-07,3.1201218960452106e-07,3.093299140387302e-07,3.9583587959919016e-08,3.690131239412815e-08,1.1486958575371305e-07,1.1218731018792218e-07,1.6513868151262449e-07,1.6245640594683362e-07,1.7321812748917857e-07,1.705358519233877e-07,1.2311863815080764e-07,1.2043636258501678e-07,2.1399929615448406e-07,2.113170205886932e-07
2.2372402516172145,1.799718768618076,1.5540247445430886,-1.043778099646682,0.7727787004890607,-0.13269386663917443,-0.5245395463951191,5.023447559988147e-06,5.015558922864129e-06,1.1398019814040008e-06,1.1319133442799825e-06,1.0707917628249681e-06,1.0629031257009499e-06,4.627131653655914e-07,4.5482452824157317e-07,5.324260360363185e-07,5.245373989123003e-07,1.141784611311093e-06,1.1338959741870747e-06,-5.347054784554099e-07,5.425941155794282e-07,1.1854684127315513e-06,1.177579775607533e-06,2.5348534446639876e-07,2.455967073423805e-07,1.4234038894004349e-06,1.4155152522764166e-06,7.433416653902107e-07,7.354530282661924e-07,1.5892750034030024e-07,1.51038863216282e-07,8.959927102297488e-08,8.171063389895662e-08,-7.759308391644085e-08,8.54817210404591e-08,1.1070889285251175e-06,1.0992002914010992e-06,1.0742138641654312e-06,1.066325227041413e-06,1.0962316820068653e-06,1.088343044882847e-06,1.0688498895369686e-06,1.0609612524129503e-06,1.062858257048838e-06,1.0549696199248197e-06,1.0684847297209519e-06,1.0605960925969336e-06,5.89622517337989e-07,5.817338802139707e-07,6.32192186191767e-07,6.243035490677487e-07,6.54817446300375e-07,6.469288091763567e-07,-2.1183199420773975e-07,2.19720631331758e-07,-1.155344016577185e-07,1.2342303878173675e-07,-1.5185042816140757e-07,1.5973906528542583e-07,-7.619636675165909e-07,7.698523046406091e-07,-7.501699739298362e-07,7.580586110538545e-07,-6.734301452430472e-07,6.813187823670654e-07
-0.4648952318809018,0.5324213252420305,-0.8933405972352992,1.1488405278131062,0.2823301594324244,0.24503336842068937,-0.5270633446995302,2.288723558361186e-06,2.2862810711007326e-06,1.1398019814040008e-06,1.1373594941435472e-06,1.0707917628249681e-06,1.0683492755645146e-06,2.057567361431418e-06,2.0551248741709645e-06,1.427712613564871e-06,1.4252701263044175e-06,1.1835689914062428e-06,1.1811265041457892e-06,1.2413649883448141e-06,1.2389225010843606e-06,1.0201058179709319e-06,1.0176633307104783e-06,1.6663304014894913e-06,1.6638879142290378e-06,1.1250439891042056e-06,1.122601501843752e-06,1.0278460298980651e-06,1.0254035426376116e-06,7.493253194133246e-07,7.46882832152871e-07,4.1521834493589836e-07,4.127758576754448e-07,4.753892553862658e-07,4.729467681258122e-07,1.0661237233999264e-06,1.0636812361394729e-06,1.1582382495143228e-06,1.1557957622538692e-06,1.1351915307406106e-06,1.132749043480157e-06,1.0991627753300688e-06,1.0967202880696152e-06,1.136972108311607e-06,1.1345296210511535e-06,1.1475078799268145e-06,1.145065392666361e-06,6.722134486550512e-07,6.697709613945976e-07,1.1878722536780771e-07,1.1634473810735415e-07,9.996804799985709e-08,9.752556073940353e-08,7.56086670982363e-08,7.316617983778273e-08,1.5161435366871878e-07,1.4917186640826522e-07,2.6913102486325054e-07,2.66688537602797e-07,5.274584218682815e-08,5.030335492637459e-08,9.809416956676677e-08,9.565168230631321e-08,6.824163740623636e-08,6.57991501457828e-08
-0.33836731576205137,0.10969916663214785,1.014866318814058,-1.7373282647445525,-1.1913897981884916,0.152672142900151,0.5535365094846597,1.3765237908856223e-06,9.577646042460577e-07,1.1398019814040008e-06,1.1944864137276791e-06,1.0707917628249681e-06,1.2634966323067118e-06,1.834340606190247e-06,4.999477889414329e-07,1.4265491172443317e-06,9.077392778873482e-07,1.9727991064407124e-06,3.614892886909675e-07,1.990823101151669e-06,3.4346529398001073e-07,2.0403153475194087e-06,2.939730476122712e-07,1.8631487143507162e-06,4.711396807809637e-07,2.0683714940366516e-06,2.659169010950283e-07,3.416091251869099e-06,1.081802856737419e-06,1.6365320292236196e-06,6.977563659080603e-07,3.1485971414277973e-06,8.143087462961174e-07,2.2237032479582463e-07,2.111918070335855e-06,1.4281649767475728e-06,9.061234183841071e-07,1.3576338931792452e-06,9.766545019524347e-07,1.412450417640585e-06,9.218379774910949e-07,1.4597319436504056e-06,8.745564514812743e-07,1.458411974529976e-06,8.75876420601704e-07,1.4298197751736999e-06,9.0446861995798e-07,1.0006650892393708e-06,1.3336233058923092e-06,8.12790694798071e-07,1.5214977003336089e-06,8.780450476063208e-07,1.456243347525359e-06,6.355118870561911e-07,1.698776508075489e-06,6.661472094876243e-07,1.6681411856440557e-06,7.628716183826822e-07,1.5714167767489978e-06,7.400902795543949e-07,1.594198115577285e-06,6.549889061608901e-07,1.67929948897079e-06,7.726508991575468e-07,1.5616374959741332e-06
0.7772831620023323,-0.5146927916241755,-1.0021878818141845,1.0635833398339825,1.5792007387306501,0.7157251356229221,-0.5281949726071817,2.9137126774954955e-08,2.913659977895305e-08,1.1398019814040008e-06,1.1398014544079989e-06,1.0707917628249681e-06,1.0707912358289662e-06,-5.976092196577538e-08,5.976144896177728e-08,1.1265214684359915e-06,1.1265209414399895e-06,1.1398019814040008e-06,1.1398014544079989e-06,-1.7113656536321632e-07,1.7113709235921822e-07,1.1493230520709942e-06,1.1493225250749923e-06,8.884196650040865e-07,8.884191380080846e-07,1.1469110604440385e-06,1.1469105334480366e-06,6.972398974178755e-07,6.972393704218736e-07,1.9128434346397175e-07,1.9128381646796985e-07,3.6835177161470134e-08,3.683465016546823e-08,-4.216604851309198e-08,4.216657550909388e-08,1.0729081369321206e-06,1.0729076099361187e-06,1.0989453422925833e-06,1.0989448152965814e-06,1.0709304029351673e-06,1.0709298759391654e-06,1.0728267864781945e-06,1.0728262594821926e-06,1.0693585150191125e-06,1.0693579880231106e-06,1.0750107235518664e-06,1.0750101965558645e-06,5.600831703757711e-07,5.600826433797692e-07,1.391460488241576e-07,1.3914552182815568e-07,9.835279569920087e-08,9.835226870319897e-08,-2.6079170966007647e-07,2.607922366560784e-07,-1.6033146480324851e-07,1.6033199179925042e-07,-1.1989411475323373e-07,1.1989464174923563e-07,7.201574948127011e-08,7.20152224852682e-08,1.3450258112152476e-07,1.3450205412552285e-07,1.6124029343599685e-07,1.6123976643999495e-07
1.8113235026510388,-0.7294708645702083,-1.217653329803917,-0.6200928897365969,0.7817066404102303,1.1211280305412947,-0.5281951994494793,-4.343363491471574e-07,4.3433638663607545e-07,1.1398019814040008e-06,1.1398019439150828e-06,1.0707917628249681e-06,1.07079172533605e-06,2.323278239692757e-07,2.3232778648035766e-07,6.578849317888101e-07,6.57884894299892e-07,1.1410238848501411e-06,1.141023847361223e-06,-3.027299053663604e-07,3.0272994285527846e-07,1.195959426816808e-06,1.1959593893278899e-06,3.6434902368774936e-07,3.6434898619883133e-07,1.101037287989323e-06,1.101037250500405e-06,7.864054269958522e-07,7.864053895069341e-07,1.3666523063315922e-07,1.3666519314424119e-07,1.3888632571365544e-07,1.388862882247374e-07,-7.163184223701737e-08,7.16318797259354e-08,1.1051838428870924e-06,1.1051838053981743e-06,1.0836014826330976e-06,1.0836014451441796e-06,1.0953116216951862e-06,1.0953115842062682e-06,1.1148464832002833e-06,1.1148464457113653e-06,1.107159883291823e-06,1.107159845802905e-06,1.1081503814152381e-06,1.1081503439263201e-06,5.88817701605423e-07,5.888176641165049e-07,5.094574560906803e-07,5.094574186017622e-07,5.261324874286901e-07,5.26132449939772e-07,-2.118681555138496e-07,2.1186819300276764e-07,-1.1556982160563778e-07,1.1556985909455581e-07,-5.897641926205897e-08,5.8976456750977e-08,1.9322571176258662e-07,1.9322567427366858e-07,2.490461990474199e-07,2.490461615585019e-07,2.8350561053508515e-07,2.835055730461671e-07
-0.4469982368187076,0.9697666322624473,-0.8699898694713449,1.119928349958554,-1.391443640530859,-1.333375536132107,0.2861790398872518,3.2324788814378943e-06,1.4751259902353643e-06,1.1398019814040008e-06,6.175509097985292e-07,1.0707917628249681e-06,6.865611283775619e-07,2.027558206615608e-06,2.7020531541307794e-07,1.500553656848984e-06,2.5679923435354604e-07,2.254673271953846e-06,4.973203807513158e-07,2.162547913281142e-06,4.0519502207861217e-07,2.7763142293777117e-06,1.0189613381751817e-06,2.280354549926147e-06,5.230016587236171e-07,3.286145754931294e-06,1.528792863728764e-06,2.3924808125513043e-06,6.351279213487743e-07,2.7389903754496706e-06,9.816374842471406e-07,1.9770612183328147e-06,2.197083271302847e-07,4.1858572786388245e-07,1.3387671633386476e-06,1.2929374332087264e-06,4.6441545799380365e-07,1.3994425025218974e-06,3.579103886806327e-07,1.3222083860925468e-06,4.3514450510998326e-07,1.369096218429518e-06,3.882566727730121e-07,1.38835602200626e-06,3.6899686919627e-07,1.372553580206909e-06,3.847993109956211e-07,9.000503618339632e-07,8.573025293685668e-07,5.93010703325243e-07,1.1643421878772871e-06,5.673476283549695e-07,1.1900052628475605e-06,4.743255345639745e-07,1.2830273566385557e-06,5.213557049241941e-07,1.235997186278336e-06,7.05537090696127e-07,1.051815800506403e-06,4.345573226275911e-07,1.322795568574939e-06,7.803508990234415e-07,9.770019921790885e-07,6.560660279044318e-07,1.1012868632980983e-06
1.2523027845269938,-0.425857127860803,-0.03431985209204743,-0.8114010879005428,-0.9864725740523606,1.576473397973588,-0.5278817122777834,2.208372072603768e-07,2.2016069015168184e-07,1.1398019814040008e-06,1.1391254642953058e-06,1.0707917628249681e-06,1.0701152457162731e-06,-6.334234318658808e-08,6.401886029528305e-08,3.154643414457256e-08,3.086991703587759e-08,1.286681493352788e-06,1.286004976244093e-06,9.919176399501752e-07,9.912411228414802e-07,6.149737712676674e-07,6.142972541589724e-07,1.2737340695091638e-07,1.266968898422214e-07,3.312436639500562e-07,3.305671468413612e-07,8.668185112565686e-07,8.661419941478737e-07,-5.917427690966141e-07,5.92419286205309e-07,2.309201828137053e-07,2.3024366570501033e-07,-5.97178821979642e-08,6.039439930665917e-08,1.1314023978169086e-06,1.1307258807082137e-06,1.1063284940290265e-06,1.1056519769203315e-06,1.1195694446222513e-06,1.1188929275135564e-06,1.1375196958689504e-06,1.1368431787602555e-06,1.1296780065176883e-06,1.1290014894089934e-06,1.128505139463877e-06,1.127828622355182e-06,6.198104809449999e-07,6.191339638363049e-07,3.818031120573604e-07,3.811265949486654e-07,4.0934121126930834e-07,4.0866469416061337e-07,-1.4748170554400467e-07,1.4815822265269964e-07,-5.671519133068523e-08,5.73917084393802e-08,-7.3386015668016975e-09,8.015118675496666e-09,1.3358959316733255e-07,1.3291307605863758e-07,1.5860700363932305e-07,1.5793048653062808e-07,2.1147060185680536e-07,2.107940847481104e-07
-0.5955842752146393,0.7066371942392761,0.599809287381095,0.25525629127889726,1.1582584090398997,-0.7960800056314983,-0.524088179357763,2.6646671230715065e-06,2.6558044728797167e-06,1.1398019814040008e-06,1.1309393312122113e-06,1.0707917628249681e-06,1.0619291126331786e-06,2.260480737392363e-06,2.251618087200574e-06,1.1956955081518326e-06,1.1868328579600431e-06,1.139801981439092e-06,1.1309393312473026e-06,8.267800205618537e-07,8.179173703700642e-07,1.0279914215911767e-06,1.0191287713993872e-06,1.4935849188342808e-06,1.4847222686424913e-06,1.0686186387886312e-06,1.0597559885968417e-06,4.810082259578896e-07,4.7214557576610005e-07,5.56100713959522e-07,5.472380637677325e-07,-2.1064488077451412e-07,2.1950753096630363e-07,2.582664553717914e-06,2.573801903526125e-06,8.979692230771107e-07,8.891065728853212e-07,1.0005418279457879e-06,9.916791777539984e-07,1.4652697039277699e-06,1.4564070537359804e-06,1.3512522607745834e-06,1.3423896105827939e-06,1.6325464843753325e-06,1.623683834183543e-06,1.7039698492433171e-06,1.6951071990515276e-06,1.2526591794198403e-06,1.2437965292280508e-06,1.1015223948657955e-06,1.092659744674006e-06,1.1209629717552207e-06,1.1121003215634312e-06,1.1373547363471963e-06,1.1284920861554068e-06,1.2181036358608997e-06,1.2092409856691102e-06,1.7324426374604828e-06,1.7235799872686933e-06,1.298301476364638e-06,1.2894388261728484e-06,2.5017791552678473e-06,2.492916505076058e-06,1.7411553418109166e-06,1.732292691619127e-06
2.5358380808081997,0.28772913607294437,-0.025426878426904193,1.3840655832507922,0.4743436832392993,1.2142224208638777,-0.5281951887345957,1.760697871708883e-06,1.7606978110981245e-06,1.1398019814040008e-06,1.1398019207932422e-06,1.0707917628249681e-06,1.0707917022142095e-06,5.975328206498202e-07,5.975327600390616e-07,-7.264952927009863e-08,7.264958988085725e-08,1.1888174662325239e-06,1.1888174056217653e-06,-5.34796052572873e-07,5.347961131836316e-07,1.181017009071302e-06,1.1810169484605433e-06,8.479048932921135e-08,8.479042871845273e-08,1.2444138817942316e-06,1.244413821183473e-06,1.0940021246588895e-06,1.0940020640481308e-06,1.459427396333552e-07,1.459426790225966e-07,4.909348856890736e-07,4.90934825078315e-07,-8.081650211780478e-08,8.08165627285634e-08,1.0909789199769e-06,1.0909788593661413e-06,1.1238566885940777e-06,1.1238566279833191e-06,1.0818299612801391e-06,1.0818299006693805e-06,1.0800162283699527e-06,1.080016167759194e-06,1.0732581959916802e-06,1.0732581353809215e-06,1.077701321353101e-06,1.0777012607423424e-06,5.714396917043237e-07,5.714396310935651e-07,6.956018015910749e-07,6.956017409803162e-07,6.702798691460349e-07,6.702798085352763e-07,-2.487644904332705e-07,2.487645510440291e-07,-1.4927162049554324e-07,1.4927168110630186e-07,-1.3247896883093863e-07,1.3247902944169725e-07,-2.304812550191489e-07,2.3048131562990753e-07,-1.9481019455572958e-07,1.948102551664882e-07,-1.4362945249561877e-07,1.436295131063774e-07
-0.6021438559682304,-0.7933142415215891,-0.4268156708016601,0.25275977858074766,-0.25476292870860645,-1.7171569211396238,1.2614490581552282,-5.721051233259682e-07,4.434010770446268e-06,1.1398019814040008e-06,2.722103665716299e-06,1.0707917628249681e-06,2.791113884295332e-06,2.269911115741772e-06,1.591994531378528e-06,1.6755010857372303e-06,2.1864045613830697e-06,1.4268051901080389e-06,2.435100457012261e-06,1.6165088813195076e-06,2.2453967658007923e-06,1.4182585305926594e-06,2.4436471165276406e-06,2.2075289029140795e-06,1.6543767442062205e-06,8.961428769149704e-07,2.9657627702053296e-06,1.8272659909964986e-06,2.0346396561238013e-06,1.5095865351046843e-06,2.3523191120156157e-06,1.3301652486526975e-06,2.5317403984676025e-06,3.174653101639502e-06,6.872525454807978e-07,3.072927114168464e-06,7.889785329518359e-07,3.3561672061125533e-06,5.057384410077466e-07,3.3803618421558843e-06,4.815438049644157e-07,2.2233583079785228e-06,1.6385473391417772e-06,2.545455383146927e-06,1.3164502639733731e-06,2.6613860119845795e-06,1.2005196351357205e-06,3.4927359774879985e-06,3.691696696323014e-07,3.4007120952744855e-06,4.611935518458144e-07,3.3467412761014948e-06,5.151643710188052e-07,3.3102272696284394e-06,5.516783774918606e-07,3.4220493426537757e-06,4.3985630446652426e-07,2.7709822871600554e-06,1.0909233599602446e-06,2.852298185429663e-06,1.009607461690637e-06,4.034838460231255e-06,1.7293281311095537e-07,3.528924794172309e-06,3.3298085294799083e-07
