gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals
-0.6021438559682304,-0.7933142415215891,-0.4268156708016601,0.25275977858074766,-0.2547629287083182,-1.7171569211399955,-0.6742613422818171,2.115330926481455e-06,1.4343927172702534e-07,2.115330926481455e-06,1.4343927172702534e-07,2.233373944299371e-06,2.5396253909109096e-08,2.3822218920902544e-06,1.2345169388177417e-07,2.32427056673581e-06,6.55003685273298e-08,2.301220993402429e-06,4.245079519394888e-08,2.3532302918599346e-06,9.44600936514544e-08,2.2371808808460187e-06,2.1589317362461526e-08,2.0285190112564085e-06,2.302511869520717e-07,2.6064987501214343e-06,3.477285519129541e-07,2.5770889930892375e-06,3.183187948807573e-07,2.5490376639290986e-06,2.902674657206184e-07,2.4060126458722215e-06,1.4724244766374134e-07,2.514500677733455e-06,2.55730479524975e-07,2.5155789911028538e-06,2.5680879289437356e-07,2.52673837190832e-06,2.6796817369983966e-07
-0.5929321473820344,-0.5023226359293775,-0.7805505336223241,-1.3574297176412737,-0.19854538742767222,1.4924194426342947,-0.1719518938898365,2.4659282176970282e-06,3.980427099270319e-07,2.4659282176970282e-06,3.980427099270319e-07,2.540672470049821e-06,3.2329845757423895e-07,2.7287362357259285e-06,1.3523469189813164e-07,2.6716714605140414e-06,1.922994671100187e-07,2.6516497386535333e-06,2.123211889705268e-07,2.7064698685157107e-06,1.575010591083494e-07,2.731684463666451e-06,1.3228646395760898e-07,2.3818071440200415e-06,4.821637836040186e-07,3.101077113470135e-06,2.3710618584607507e-07,3.0755429250041435e-06,2.1157199738008335e-07,3.0033452076450307e-06,1.393742800209706e-07,3.160686988804857e-06,2.9671606118079683e-07,2.956389649560092e-06,9.241872193603175e-08,2.944542542778499e-06,8.057161515443885e-08,2.904812693180151e-06,4.0841765556090984e-08
-0.5282600144572757,-0.6797222596320492,-1.2428442463468905,0.10586155500662878,1.4644200607949056,0.41974294818219804,-0.5062289770124753,2.2521906859691253e-06,2.0903102962963457e-07,2.2521906859691253e-06,2.0903102962963457e-07,2.353331523490314e-06,1.078901921084459e-07,2.4863337797723764e-06,2.5112064173616463e-08,2.435493158106758e-06,2.57285574920018e-08,2.543669328778171e-06,8.244761317941097e-08,2.624986898060829e-06,1.637651824620689e-07,2.5555826653593925e-06,9.436094976063263e-08,2.0272146316069407e-06,4.340070839918192e-07,2.799480649828987e-06,3.3825893423022706e-07,2.9064975885253372e-06,4.452758729265773e-07,2.840578052906414e-06,3.7935633730765426e-07,2.868897715148687e-06,4.0767599954992704e-07,2.5715281365209493e-06,1.1030642092218936e-07,2.572069835952875e-06,1.1084812035411517e-07,2.871330512261096e-06,4.1010879666233597e-07
-0.5251157812896751,0.6203806735251282,1.3946287328901796,-0.42003693186190805,0.5095579525181217,-1.7302279730384673,1.222927328555274,3.818602080341416e-06,7.25970168983554e-07,3.818602080341416e-06,7.25970168983554e-07,3.726291110657627e-06,8.182811386673432e-07,4.05135154134765e-06,4.932207079773206e-07,4.000813525907238e-06,5.437587234177322e-07,4.020192111594187e-06,5.243801377307835e-07,4.101646294080268e-06,4.429259552447026e-07,3.940208606978984e-06,6.043636423459864e-07,4.1120812490962645e-06,4.3249100022870573e-07,4.083454871750842e-06,4.611173775741286e-07,4.099593338584969e-06,4.4497891074000093e-07,4.045456573532245e-06,4.991156757927248e-07,3.917316917402259e-06,6.272553319227109e-07,4.439788345733196e-06,1.0478390359177447e-07,4.384916354185206e-06,1.5965589513976396e-07,4.1420894938902515e-06,4.0248275543471867e-07
-0.08532637894688071,1.0212868103679624,1.0523085594977766,1.609016574705275,-1.1383273475377356,-1.3204513802803712,1.0471988163072923,4.3016284044951455e-06,3.121972908394404e-08,4.3016284044951455e-06,3.121972908394404e-08,4.149663683778371e-06,1.831844498007189e-07,4.3394480043188736e-06,6.599870739783989e-09,4.33123605181175e-06,1.6120817673392213e-09,4.3231071550058724e-06,9.74097857321714e-09,4.321844042746987e-06,1.1004090832102926e-08,4.317589879854703e-06,1.5258253724386555e-08,4.3197182039980475e-06,1.3129929581042122e-08,4.148044456302465e-06,1.8480367727662488e-07,4.138703388390288e-06,1.941447451888015e-07,4.141581479365343e-06,1.9126665421374678e-07,4.127042146154533e-06,2.0580598742455622e-07,4.338761999978722e-06,5.913866399632182e-09,4.3988241840940204e-06,6.597605051493084e-08,4.167371032978759e-06,1.6547710060033025e-07
0.9920945117368118,0.18461793796663017,1.0682813526678483,-0.8733636641089527,1.1630582045329487,-0.732896584601105,0.26829571982713235,3.2935792557531503e-06,1.0081804110985982e-07,3.2935792557531503e-06,1.0081804110985982e-07,3.266108604906012e-06,1.28288691956998e-07,2.853848683750771e-06,5.405486131122393e-07,2.9493295082450633e-06,4.4506778861794677e-07,2.8125572754909095e-06,5.818400213721006e-07,2.643067749075887e-06,7.513295477871232e-07,2.9570460311560807e-06,4.3735126570692943e-07,3.3016296780348975e-06,9.27676188281126e-08,3.2416505314703485e-06,1.5274676539266156e-07,3.1056649248137886e-06,2.887323720492215e-07,3.284999294410723e-06,1.0939800245228713e-07,3.474050604944221e-06,7.965330808121086e-08,3.384132363499115e-06,1.0264933363894977e-08,3.4201360487841666e-06,2.573875192115647e-08,3.164187717168569e-06,2.302095796944413e-07
-0.4770541742618426,-0.920632614158682,1.125992319813477,1.0847381112086527,-0.10325708457739127,-0.08401276771797765,-0.7707138713945366,1.961933111181265e-06,1.8062756486938493e-07,1.961933111181265e-06,1.8062756486938493e-07,2.0989207591887545e-06,4.3639916861895674e-08,2.1733800070591985e-06,3.081933100854838e-08,2.1274675205489937e-06,1.509315550165645e-08,2.1151543492329383e-06,2.740632681771186e-08,2.1640547345782606e-06,2.1494058527610436e-08,2.0997923227726233e-06,4.2768353278026825e-08,2.1063869846690502e-06,3.617369138159992e-08,2.2563858880211396e-06,1.1382521197048943e-07,2.238126575193619e-06,9.556589914296905e-08,2.2453350871766075e-06,1.0277441112595732e-07,2.227442849845082e-06,8.488217379443204e-08,2.4169396032948796e-06,2.7437892724422943e-07,2.4615230991609237e-06,3.189624231102735e-07,2.2560431803471175e-06,1.1348250429646737e-07
-0.6027764922697275,1.4150804132981303,-0.4004132211638361,0.31376630537465466,0.13367224158099988,1.2595957621015048,1.4835097191754545,4.776085288584152e-06,8.244612153510815e-08,4.776085288584152e-06,8.244612153510815e-08,4.565525142682385e-06,2.930062674368754e-07,5.043256660464164e-06,1.847252503449042e-07,4.9852444491407344e-06,1.2671303902147436e-07,4.982738490900327e-06,1.2420708078106673e-07,5.058507060114332e-06,1.9997564999507214e-07,5.056626915256595e-06,1.9809550513733533e-07,4.43189463430072e-06,4.2663677581854e-07,4.517387737662179e-06,3.4114367245708103e-07,4.510725067931735e-06,3.4780634218752527e-07,4.492516102065412e-06,3.66015308053848e-07,4.682628007265058e-06,1.7590340285420196e-07,4.496000798204797e-06,3.625306119144632e-07,4.5010593812977345e-06,3.5747202882152554e-07,4.695717200915142e-06,1.6281420920411772e-07
-0.6062146038816616,-0.8975596578076046,-0.7825189256921742,-1.6216142764902508,0.1992840438721503,-0.6549656407609044,-0.8295430908269931,1.9897322498559354e-06,8.194883867063445e-08,1.9897322498559354e-06,8.194883867063445e-08,2.1232867042371037e-06,5.16056157105338e-08,2.258427511615227e-06,1.8674642308865703e-07,2.2000844107167338e-06,1.2840332219016386e-07,2.201518159952572e-06,1.29837071426002e-07,2.2812783322651203e-06,2.095972437385504e-07,2.1543203194338435e-06,8.263923090727358e-08,1.8019821858448903e-06,2.696989026816796e-07,2.363981690922538e-06,2.92300602395968e-07,2.3591810606526564e-06,2.8749997212608647e-07,2.2588559508245097e-06,1.8717486229793977e-07,2.0573532112708525e-06,1.4327877255717366e-08,2.2186594963173736e-06,1.4697840779080367e-07,2.2043641885626888e-06,1.3268310003611888e-07,2.1357698096813025e-06,6.40887211547326e-08
-0.04503441518938038,-1.133604782834592,-0.6768374183435677,-1.0209732505240676,-1.0659431353150184,-1.0516070714565509,-1.3529202590826332,1.705336480876e-06,2.6423927844149e-07,1.705336480876e-06,2.6423927844149e-07,1.8740138127261898e-06,4.3291661029167984e-07,1.7252972899690275e-06,2.8420008753451756e-07,1.7209631030120082e-06,2.798659005774982e-07,1.7168468243573264e-06,2.757496219228164e-07,1.7165478401373721e-06,2.7545063770286215e-07,1.7142320719933054e-06,2.731348695587954e-07,1.3388178521499729e-06,1.0227935028453712e-07,1.3080992049760533e-06,1.3299799745845666e-07,1.2983266398394955e-06,1.4277056259501447e-07,1.2631227329596846e-06,1.7797446947482535e-07,1.2742393966567967e-06,1.6685780577771323e-07,1.2111253583753277e-06,2.2997184405918225e-07,1.2209421239430416e-06,2.2015507849146834e-07,1.2744846637607309e-06,1.666125386737791e-07
-0.5668277596753355,1.2330941198218304,-1.2594950685390185,-1.281738357367452,0.15083921293291142,0.7374642142965392,1.1920591285403697,4.5568215699579645e-06,4.9440452961024626e-08,4.5568215699579645e-06,4.9440452961024626e-08,4.3733404933065314e-06,1.340406236904085e-07,4.8080592212503905e-06,3.006781042534506e-07,4.753506775692249e-06,2.4612565869530877e-07,4.752104195983769e-06,2.447230789868294e-07,4.824239500057653e-06,3.168583830607134e-07,4.777571965502196e-06,2.7019084850525623e-07,4.133643249162345e-06,3.7373786783459485e-07,4.422867646518882e-06,8.45134704780575e-08,4.41752547604643e-06,8.985564095050967e-08,4.345079011780144e-06,1.62302105216796e-07,4.306288037643163e-06,2.010930793537765e-07,4.190716045619156e-06,3.166650713777842e-07,4.1972285619046735e-06,3.101525550922664e-07,4.431760526882287e-06,7.56205901146528e-08
-0.41665993369439586,-0.9002261527734812,0.39466244812511403,1.1154270732405591,-1.4561360476034164,0.08884386703985495,-0.8487505470120837,1.986519559544221e-06,6.201968578061894e-08,1.986519559544221e-06,6.201968578061894e-08,2.120470781178886e-06,7.193153585404579e-08,2.171197640922939e-06,1.2265839559809893e-07,2.1310975964894385e-06,8.255835116459848e-08,2.0848725556329833e-06,3.633331030814328e-08,2.064441911565798e-06,1.5902666240957858e-08,2.0803650732647976e-06,3.182582793995759e-08,1.986694563334982e-06,6.184468198985812e-08,2.2892376933697666e-06,2.406984480449266e-07,2.236827259688657e-06,1.8828801436381706e-07,2.232466762978328e-06,1.8392751765348785e-07,2.187499889278103e-06,1.3896064395326308e-07,2.3064416676350084e-06,2.5790242231016843e-07,2.325805880444293e-06,2.772666351194529e-07,2.202225370016358e-06,1.5368612469151809e-07
-0.5979507527467635,0.5318150529919471,1.3100701996952524,0.07446409392164759,0.9573072052083036,0.9485459220426534,1.4686885607908289,3.7118949930679997e-06,1.1287793452922603e-06,3.7118949930679997e-06,1.1287793452922603e-06,3.6327623486624776e-06,1.2079119896977824e-06,3.976927430425481e-06,8.637469079347787e-07,3.919379656293263e-06,9.212946820669969e-07,3.979644942008873e-06,8.610293963513868e-07,4.0826512101473115e-06,7.580231282129486e-07,4.058899758423121e-06,7.817745799371387e-07,4.022644288686969e-06,8.180300496732909e-07,4.054441881637555e-06,7.862324567227048e-07,4.112316013226232e-06,7.283583251340277e-07,4.063836125288702e-06,7.768382130715577e-07,4.184084486428892e-06,6.565898519313681e-07,4.437965048726265e-06,4.0270928963399537e-07,4.424951927847845e-06,4.15722410512415e-07,4.202504030614122e-06,6.381703077461378e-07
-0.6061322558235555,-0.8632463430737162,0.5698084417593059,-0.9764823400177921,-0.6646996125079006,0.496203542901092,-0.6796321358978556,2.0310741819499747e-06,2.2122508837854543e-07,2.0310741819499747e-06,2.2122508837854543e-07,2.159522907717529e-06,9.277636261099133e-08,2.2997329442041627e-06,4.7433673875642575e-08,2.24139776861963e-06,1.090150170889036e-08,2.2004090063309345e-06,5.1890263997585666e-08,2.2245239539983008e-06,2.7775316330219398e-08,2.2070266992501633e-06,4.527257107835684e-08,2.113436152333965e-06,1.3886311799455516e-07,2.449831993250851e-06,1.9753272292233092e-07,2.4017511554519166e-06,1.4945188512339646e-07,2.341110680438974e-06,8.881141011045394e-08,2.230715428329745e-06,2.1583841998775163e-08,2.4990379174257657e-06,2.4673864709724554e-07,2.465519854067504e-06,2.1322058373898389e-07,2.204219653720996e-06,4.807961660752398e-08
-0.5791145096640782,-0.0650542096405757,-0.6944582823635418,1.4743196650758843,1.4242362986439234,1.2707867366704952,0.41533970896077327,2.9927651533500394e-06,5.787961004417905e-07,2.9927651533500394e-06,5.787961004417905e-07,3.0024450441496857e-06,5.691162096421442e-07,3.2494487168380094e-06,3.221125369538205e-07,3.193713774042557e-06,3.7784747974927304e-07,3.306529725488695e-06,2.650315283031349e-07,3.397681619647543e-06,1.7387963414428673e-07,3.534918032103332e-06,3.664322168849779e-08,2.9699013539800335e-06,6.016598998117964e-07,3.5915753910539897e-06,2.0014137262159824e-08,3.7038796528071327e-06,1.3231839901530284e-07,3.916090324434918e-06,3.445290706430882e-07,3.979568366318064e-06,4.0800711252623417e-07,3.49220770089406e-06,7.93535528977699e-08,3.527819475676438e-06,4.374177811539197e-08,3.8513080033323725e-06,2.7974674954054266e-07
0.5701214615422808,-0.9569823893312339,1.3700611842541945,1.3128519553683666,-0.09630066323550972,0.21426422504138368,-1.1649031028326344,1.9181375773346595e-06,2.505104530175195e-07,1.918137577334659e-06,2.5051045301751906e-07,2.060533973772205e-06,3.929068494550651e-07,1.6654400435523875e-06,2.187080764752475e-09,1.720309480451751e-06,5.2682356134610995e-08,1.7346845974708038e-06,6.70574731536638e-08,1.6758342005881815e-06,8.207076271041464e-09,1.7403692966354764e-06,7.274217231833641e-08,1.8959812940819537e-06,2.2835416976481367e-07,1.7782423283329786e-06,1.106152040158386e-07,1.7934706143939118e-06,1.258434900767718e-07,1.7305539300410116e-06,6.29268057238716e-08,1.7562247972226255e-06,8.859767290548554e-08,2.0186350344535517e-06,3.510079101364117e-07,2.0249775210848843e-06,3.573503967677443e-07,1.748129894939529e-06,8.050277062238901e-08
-0.6072322212683912,-0.865642257918192,-1.6891709873317367,0.9164499088866868,-1.587500177683932,-1.5906964361963831,-0.8688856502096255,2.028187496429453e-06,3.907757233793114e-09,2.028187496429453e-06,3.907757233793114e-09,2.1569927278587917e-06,1.3271298866313163e-07,2.2973338013809528e-06,2.730540621852927e-07,2.238892763294062e-06,2.1461302409840177e-07,2.1679287790417684e-06,1.436490398461083e-07,2.1301706702107038e-06,1.0589093101504367e-07,2.1303656277573405e-06,1.0608588856168044e-07,1.6780338475605337e-06,3.4624589163512636e-07,2.4444237238125308e-06,4.201439846168707e-07,2.3657572320835434e-06,3.4147749288788335e-07,2.3604456393879965e-06,3.3616590019233643e-07,2.1795834478536966e-06,1.5530370865803652e-07,2.1636305238131057e-06,1.393507846174456e-07,2.1580205519685687e-06,1.3374081277290858e-07,2.291808420414334e-06,2.67528681218674e-07
-0.6027175221891754,0.6390303408903212,-0.3369146806223258,1.0367501395600212,-1.4705137797285026,-0.8779376766516881,0.757960863734931,3.841071879245069e-06,1.432918281862909e-07,3.841071879245069e-06,1.432918281862909e-07,3.7459858893966793e-06,2.3837781803468083e-07,4.108217113547517e-06,1.2385340611615655e-07,4.050210577602637e-06,6.58468701712771e-08,3.982944318631624e-06,1.4193887997364528e-09,3.952503625737916e-06,3.186008169344385e-08,3.9557834509185075e-06,2.85802565128526e-08,3.813813917877188e-06,1.7054978955417213e-07,4.12249602127195e-06,1.3813231384058979e-07,4.049451104713146e-06,6.50873972817862e-08,4.059555580082614e-06,7.519187265125387e-08,3.904552143892061e-06,7.981156353929929e-08,4.048792428783345e-06,6.442872135198462e-08,4.0672725568522074e-06,8.290884942084737e-08,4.141614840223615e-06,1.5725113279225484e-07
-0.2550314894889696,1.8504595597170757,-0.5683914540301659,1.0102522836490708,0.5598606632604956,-1.0597299417766401,1.2765888693955925,5.3006459509976944e-06,6.914203216455545e-07,5.3006459509976944e-06,6.914203216455545e-07,5.025302563287855e-06,4.1607693393571496e-07,5.413684720414205e-06,8.044590910620651e-07,5.389140066048781e-06,7.799144366966408e-07,5.4001463942454055e-06,7.909207648932656e-07,5.440482483336165e-06,8.312568539840253e-07,5.369204673647009e-06,7.599790442948692e-07,4.585996179778033e-06,2.3229449574106693e-08,4.568462207060674e-06,4.076342229146592e-08,4.577863251837157e-06,3.1362377514982934e-08,4.591665900490519e-06,1.7559728861620627e-08,4.554715501739998e-06,5.451012761214231e-08,4.460228365252221e-06,1.4899726409991855e-07,4.4559982028942265e-06,1.5322742645791346e-07,4.706723703333862e-06,9.749807398172179e-08
0.7684919152779222,0.9863305524101916,-0.6077573067250488,-1.056080825019632,1.033215806217958,0.20682776374146944,0.5839921223080214,4.259511830973771e-06,4.847520032705805e-07,4.259511830973771e-06,4.847520032705805e-07,4.112748507086886e-06,3.3798867938369544e-07,3.918889656890005e-06,1.4412982918681494e-07,3.992850595913322e-06,2.1809076821013156e-07,3.905407248123713e-06,1.306474204205232e-07,3.7728032279682735e-06,1.9565997349166456e-09,3.921830657036075e-06,1.47070829332885e-07,3.810346729370176e-06,3.5586901666985875e-08,3.824817529500867e-06,5.0057701797677116e-08,3.7387605260045306e-06,3.599930169865952e-08,3.876602231135672e-06,1.018424034324821e-07,3.951474975854074e-06,1.7671514815088392e-07,3.5284606291105475e-06,2.462991985926426e-07,3.651605778177357e-06,1.2315404952583298e-07,3.7052105614954624e-06,6.954926620772776e-08
-0.5611513588673593,0.42633047570015054,-0.23472931303315248,0.33475819228596915,0.45923089380872484,-0.43482692566701153,0.8472627646664135,3.5848033301031576e-06,5.071545620582421e-07,3.5848033301031576e-06,5.071545620582421e-07,3.5213665060737936e-06,5.70591386087606e-07,3.833525004394727e-06,2.584328877666727e-07,3.7795188650835138e-06,3.124390270778859e-07,3.7968273384448033e-06,2.9513055371659635e-07,3.882029145839336e-06,2.099287463220633e-07,3.755638251638396e-06,3.363196405230036e-07,3.612464249191556e-06,4.794936429698437e-07,3.972227949213599e-06,1.1972994294780052e-07,3.985948609284985e-06,1.0600928287641474e-07,3.9655624024732834e-06,1.2639548968811624e-07,3.899650296040955e-06,1.9230759612044456e-07,3.960517237492272e-06,1.3144065466912766e-07,3.965586417146922e-06,1.2637147501447764e-07,4.080389785559615e-06,1.1568106601784883e-08
-0.5891260049258127,-0.351067603019745,1.558917179129935,-1.1586277840812678,0.5527791487182688,-1.5197048782024323,0.26355822522921996,2.6481657936329947e-06,7.405235970868254e-07,2.6481657936329947e-06,7.405235970868254e-07,2.700403705357696e-06,6.882856853621243e-07,2.909286797794167e-06,4.79402592925653e-07,2.8525883320573992e-06,5.361010586624209e-07,2.8774872264950035e-06,5.112021642248166e-07,2.970420311905842e-06,4.1826907881397806e-07,2.7915909568783273e-06,5.970984338414928e-07,3.035321818769279e-06,3.533675719505413e-07,3.294984870022503e-06,9.370452069731726e-08,3.3158336452903363e-06,7.285574542948388e-08,3.2237224004186868e-06,1.6496699030113336e-07,3.0467315498229996e-06,3.419578408968205e-07,3.6043036435475722e-06,2.1561425282775207e-07,3.5132651576328162e-06,1.2457576691299608e-07,3.2035750488458774e-06,1.8511434187394273e-07
-0.5800262015163962,1.1901690651800905,-0.2489211510533792,-0.17487083985735957,0.8328696367400082,-1.3736904435183033,1.3890644486067336,4.505103899779656e-06,2.396364064274242e-07,4.505103899779656e-06,2.396364064274242e-07,4.328009955395244e-06,4.1673035081183613e-07,4.7621915566024515e-06,1.7451250395371497e-08,4.7063688710680614e-06,3.8371435139018604e-08,4.753347006025453e-06,8.606699818372806e-09,4.8519340905112164e-06,1.071937843041364e-07,4.659617362885508e-06,8.512294332157197e-08,4.297567738026074e-06,4.47172568181006e-07,4.407493262574031e-06,3.3724704363304913e-07,4.451903318357025e-06,2.9283698785005473e-07,4.394278392620113e-06,3.5046191358696724e-07,4.283715987914501e-06,4.610243182925794e-07,4.4428788961264815e-06,3.018614100805986e-07,4.424875888359782e-06,3.1986441784729816e-07,4.577659003496814e-06,1.670813027102657e-07
-0.39546600422172923,1.2579826989628173,-0.43331039044134906,-1.1846211593353766,0.18954617712390068,0.742372408661354,1.3265964514310797,4.586808237137851e-06,8.266834950977866e-08,4.586808237137851e-06,8.266834950977866e-08,4.399623807089702e-06,2.6985277955792755e-07,4.7620924365630454e-06,9.261584991541558e-08,4.724032131122538e-06,5.4555544474908466e-08,4.7245784311366415e-06,5.510184448901163e-08,4.776272413570637e-06,1.0679582692300701e-07,4.74302434726951e-06,7.354776062188041e-08,4.276982253060809e-06,3.9249433358682076e-07,4.373068892968682e-06,2.964076936789478e-07,4.370771788582632e-06,2.9870479806499796e-07,4.320185467497162e-06,3.4929111915046763e-07,4.300800771205173e-06,3.6867581544245656e-07,4.3161648940726045e-06,3.533116925750254e-07,4.298230255359587e-06,3.7124633128804327e-07,4.389109218889082e-06,2.803673677585483e-07
-0.5406994631107255,-0.2192205508886011,0.08305534638546175,-0.7229089465528354,-0.9551339856181973,-1.4210473939290122,0.08554445697723358,2.8070199270292565e-06,3.6719198822797363e-07,2.8070199270292565e-06,3.6719198822797363e-07,2.839639353279519e-06,3.345725619777111e-07,3.046676614353149e-06,1.2753530090408124e-07,2.99463879947697e-06,1.7957311578026e-07,2.9485440321838314e-06,2.2566788307339867e-07,2.951808919249728e-06,2.2240299600750222e-07,2.9094791648730848e-06,2.647327503841453e-07,2.917097566771798e-06,2.5711434848543204e-07,3.425363230905846e-06,2.511513156486158e-07,3.3738443074797236e-06,1.9963239222249347e-07,3.335466402101719e-06,1.612544868444888e-07,3.1071699443487543e-06,6.704197090847581e-08,3.413741475898567e-06,2.39529560641337e-07,3.3945677305433074e-06,2.2035581528607729e-07,3.2606844242396762e-06,8.647250898244614e-08
0.26664768102385644,-1.133179320106563,1.5324278877157032,-0.7298534542496155,-0.6651223445734217,-0.4175496305767016,-1.2787630911166852,1.7058490938761469e-06,1.7540463291791702e-07,1.7058490938761469e-06,1.7540463291791702e-07,1.8744631180208186e-06,3.440186570625888e-07,1.5876616269437283e-06,5.721716598549845e-08,1.6133242428865156e-06,8.287978192828576e-08,1.6313631836588766e-06,1.009187227006467e-07,1.6207677330266214e-06,9.032327206839149e-08,1.6424161913524893e-06,1.1197173039425942e-07,1.702347096199116e-06,1.7190263524088614e-07,1.198847875166102e-06,3.3159658579212777e-07,1.2136661685610134e-06,3.167782923972164e-07,1.1993265810919283e-06,3.311178798663015e-07,1.3202275144691946e-06,2.102169464890353e-07,1.4385489587003677e-06,9.189550225786215e-08,1.4242569643002702e-06,1.0618749665795963e-07,1.2951962165511755e-06,2.3524824440705436e-07
-0.09448491108331643,0.5913479627613127,0.07369072085623574,-0.5145968083612744,-1.0714015021269414,-0.8743293180770003,0.7752969439668278,3.7836224123550373e-06,2.2162843632986253e-07,3.7836224123550373e-06,2.2162843632986253e-07,3.695631431667566e-06,3.096194170173337e-07,3.8255013901184815e-06,1.7974945856641834e-07,3.816408005258695e-06,1.8884284342620525e-07,3.8077438744085423e-06,1.9750697427635753e-07,3.8070580776950128e-06,1.9819277098988706e-07,3.8028268714814205e-06,2.0242397720347935e-07,3.7489150345129436e-06,2.5633581417195625e-07,3.911635575688653e-06,9.361527299624687e-08,3.901578741211109e-06,1.0367210747379052e-07,3.893203325191547e-06,1.1204752349335314e-07,3.859629147986599e-06,1.4562170069830103e-07,3.92289741521707e-06,8.235343346783007e-08,3.918804754637787e-06,8.644609404711309e-08,3.895556533993975e-06,1.096943146909251e-07
0.14353576488560874,0.18493099529073057,-0.8271446779824086,0.08823887626067736,1.1971107936086043,0.978665996109358,-0.12421999586881124,3.29395643862618e-06,3.7247638074149996e-07,3.29395643862618e-06,3.7247638074149996e-07,3.2664392056942227e-06,3.4495914780954265e-07,3.2303364273780057e-06,3.088563694933257e-07,3.2441505479215258e-06,3.226704900368457e-07,3.223395468325569e-06,3.019154104408889e-07,3.1990100482430834e-06,2.775299903584034e-07,3.1982112840307697e-06,2.767312261460897e-07,3.1018158182881027e-06,1.8033576040342264e-07,3.5454373725903096e-06,6.239573147056295e-07,3.5240926564512122e-06,6.026125985665322e-07,3.5318823335242107e-06,6.104022756395306e-07,3.505782905611983e-06,5.843028477273031e-07,3.336666309271109e-06,4.1518625138642877e-07,3.3415504782067214e-06,4.2007042032204136e-07,3.510161267094878e-06,5.886812092101979e-07
-0.6013271347323517,-0.5543841198711311,1.6063194247868233,-1.6461803445080436,-1.0333823465712393,-0.8168242099668732,-0.23900580729784832,2.4032026445331733e-06,3.7997928452713654e-07,2.4032026445331733e-06,3.7997928452713654e-07,2.4856935051717023e-06,2.974884238886076e-07,2.6697316110663096e-06,1.134503179940003e-07,2.6118588883208513e-06,1.713230407394586e-07,2.5579648051192733e-06,2.252171239410366e-07,2.5562005409787746e-06,2.2698138808153533e-07,2.527426784995551e-06,2.557551440647587e-07,2.766555258816043e-06,1.6626670244266886e-08,3.0288132652357783e-06,2.4563133617546837e-07,2.9685141651513564e-06,1.853322360910465e-07,2.9086091847545398e-06,1.2542725569422987e-07,2.5978886187277493e-06,1.8529331033256062e-07,3.229949411856691e-06,4.467674827963813e-07,3.1533689340365494e-06,3.701870049762395e-07,2.717196501917979e-06,6.598542714233082e-08
-0.5430623234612664,-0.7199442618059321,0.403619138668519,-0.9527945666792879,0.6447491473500618,0.9310175470547919,-0.32492206472356955,2.203729751913206e-06,4.75937139098034e-07,2.203729751913206e-06,4.75937139098034e-07,2.3108555147903008e-06,3.6881137622093917e-07,2.44443374059923e-06,2.3523315041201002e-07,2.392168520116261e-06,2.8749837089497884e-07,2.4215940964468976e-06,2.580727945643424e-07,2.509964618906728e-06,1.6970227210451203e-07,2.4756490529059243e-06,2.0401783810531562e-07,2.2856357445569337e-06,3.940311464543062e-07,2.731567761960796e-06,5.1900870949555976e-08,2.7566809418413612e-06,7.70140508301213e-08,2.6693998258062516e-06,1.0267065204988319e-08,2.7282369747721028e-06,4.857008376086286e-08,2.8085122231498544e-06,1.2884533213861445e-07,2.7686668869055864e-06,8.899999589434651e-08,2.6396073073672977e-06,4.0059583643942265e-08
-0.6043566343599492,-0.7822509974236438,-0.7798611735050515,-0.7292346013304526,1.0051675881023678,0.6741724148805912,-0.5609082648020636,2.1286603261557252e-06,2.6668179080096466e-07,2.1286603261557252e-06,2.6668179080096466e-07,2.2450571631138692e-06,1.5028495384282067e-07,2.396532071616035e-06,1.1899546593451282e-09,2.338367784791927e-06,5.697433216476284e-08,2.4041794603862354e-06,8.83734342954551e-09,2.5084611242724166e-06,1.1311900731572671e-07,2.444881956351083e-06,4.953983939439326e-08,1.978099459962478e-06,4.1724265699421185e-07,2.630504173888149e-06,2.3516205693145915e-07,2.6926358237761116e-06,2.972937068194217e-07,2.5854772107831156e-06,1.9013509382642572e-07,2.627702367731712e-06,2.3236025077502213e-07,2.4960708896878105e-06,1.0072877273112064e-07,2.485719423538911e-06,9.037730658222129e-08,2.57832487083945e-06,1.8298275388276016e-07
